Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.4 i 16V,X 14 XE,66 kW / 90 HP,1389 ccm,4 cylinders,16 valves,Petrol,1996/02 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.4 S,14 NV,55 kW / 75 HP,1389 ccm,4 cylinders,8 valves,Petrol,1991/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.6 i,"16 NZR, C 16 NZ, E 16 NZ, X 16 SZR",55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol,1991/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.6 i,C 16 SE,74 kW / 100 HP,1598 ccm,4 cylinders,8 valves,Petrol,1992/03 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.6 i,X 16 SZ,52 kW / 71 HP,1598 ccm,4 cylinders,8 valves,Petrol,1993/02 - 1996/12,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.6 i 16V,X 16 XEL,74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol,1994/01 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.7 D,17 D,42 kW / 57 HP,1699 ccm,4 cylinders,8 valves,Diesel,1991/12 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.7 D,17 DR,44 kW / 60 HP,1699 ccm,4 cylinders,8 valves,Diesel,1991/09 - 1994/12,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.7 TD,17 TD,60 kW / 82 HP,1686 ccm,4 cylinders,8 valves,Diesel,1991/12 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.7 TD,X 17 DTL,50 kW / 68 HP,1700 ccm,4 cylinders,8 valves,Diesel,1994/08 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.8 i,C 18 NZ,66 kW / 90 HP,1796 ccm,4 cylinders,8 valves,Petrol,1991/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.8 i 16V,C 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,1994/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 1.8 i 16V,C 18 XEL,85 kW / 115 HP,1796 ccm,4 cylinders,16 valves,Petrol,1994/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 2.0 i,C 20 NE,85 kW / 115 HP,1998 ccm,4 cylinders,8 valves,Petrol,1991/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 2.0 i 16V,C 20 XE,110 kW / 150 HP,1998 ccm,4 cylinders,16 valves,Petrol,1991/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Hatchback (T92) 2.0 i 16V,X 20 XEV,100 kW / 136 HP,1998 ccm,4 cylinders,16 valves,Petrol,1994/01 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.4 i,C 14 NZ,44 kW / 60 HP,1389 ccm,4 cylinders,8 valves,Petrol,1992/04 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.4 i,C 14 SE,60 kW / 82 HP,1389 ccm,4 cylinders,8 valves,Petrol,1992/04 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.6 i,X 16 SZ,52 kW / 71 HP,1598 ccm,4 cylinders,8 valves,Petrol,1994/08 - 1996/07,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.6 i,"C 16 NZ, X 16 SZR",55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol,1992/03 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.6 i,C 16 SE,74 kW / 100 HP,1598 ccm,4 cylinders,8 valves,Petrol,1992/05 - 1994/12,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.6 i 16V,X 16 XEL,74 kW / 100 HP,1598 ccm,4 cylinders,16 valves,Petrol,1994/08 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.7 D,17 D,42 kW / 57 HP,1699 ccm,4 cylinders,8 valves,Diesel,1992/03 - 1992/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.7 D,17 DR,44 kW / 60 HP,1699 ccm,4 cylinders,8 valves,Diesel,1992/07 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.7 TD,X 17 DTL,50 kW / 68 HP,1700 ccm,4 cylinders,8 valves,Diesel,1994/08 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.7 TD,17 TD,60 kW / 82 HP,1686 ccm,4 cylinders,8 valves,Diesel,1991/12 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.8 i 16V,C 18 XE,92 kW / 125 HP,1799 ccm,4 cylinders,16 valves,Petrol,1993/06 - 1994/10,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.8 i 16V,18 SE,82 kW / 112 HP,1796 ccm,4 cylinders,8 valves,Petrol,1995/09 - 1998/02,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 1.8 i 16V,C 18 XEL,85 kW / 115 HP,1796 ccm,4 cylinders,16 valves,Petrol,1994/01 - 1996/12,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 2.0 i,C 20 NE,85 kW / 115 HP,1998 ccm,4 cylinders,8 valves,Petrol,1992/03 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk III (F) Saloon (T92) 2.0 i 16V,X 20 XEV,100 kW / 136 HP,1998 ccm,4 cylinders,16 valves,Petrol,1995/02 - 1998/09,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Convertible (T98) 1.6 16V,Z 16 XEP,76 kW / 103 HP,1598 ccm,4 cylinders,16 valves,Petrol,2003/03 - 2005/10,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Convertible (T98) 1.6 16V,Z 16 XE,74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol,2001/03 - 2005/10,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Convertible (T98) 1.8 16V,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2001/03 - 2005/10,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Convertible (T98) 2.0,Z 20 LET,147 kW / 200 HP,1998 ccm,4 cylinders,16 valves,Petrol,2002/09 - 2005/10,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Convertible (T98) 2.0 Turbo,Z 20 LET,141 kW / 192 HP,1998 ccm,4 cylinders,16 valves,Petrol,2002/03 - 2005/10,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Convertible (T98) 2.2 16V,Z 22 SE,108 kW / 147 HP,2198 ccm,4 cylinders,16 valves,Petrol,2001/03 - 2005/10,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 1.6 16V,Z 16 XEP,76 kW / 103 HP,1598 ccm,4 cylinders,16 valves,Petrol,2000/03 - 2005/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 1.8 16V,X 18 XE1,85 kW / 115 HP,1796 ccm,4 cylinders,16 valves,Petrol,2000/03 - 2005/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 1.8 16V,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2000/09 - 2005/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 1.8 16V Dualfuel,Z 18 XE,87 kW / 118 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/09 - 2005/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 1.8 16V Dualfuel,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/07 - 2004/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 2.0 16V Turbo,Z 20 LET,140 kW / 190 HP,1998 ccm,4 cylinders,16 valves,Petrol,2000/09 - 2005/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Coupe (T98) 2.2 16V,Z 22 SE,108 kW / 147 HP,2198 ccm,4 cylinders,16 valves,Petrol,2000/03 - 2005/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.4 16V,"X 14 XE, Z 14 XE",66 kW / 90 HP,1389 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.4 16V Dualfuel,"X 14 XE, Z 14 XE",66 kW / 90 HP,1389 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1999/09 - 2003/06,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6,X 16 SZR,55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol,1998/03 - 2004/04,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6,Z 16 XEP,76 kW / 103 HP,1598 ccm,4 cylinders,16 valves,Petrol,2002/12 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6,Z 16 SE,62 kW / 84 HP,1598 ccm,4 cylinders,8 valves,Petrol,1998/03 - 2004/04,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6 16V,"X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol,1998/03 - 2004/04,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6 Dualfuel,Z 16 SE,63 kW / 85 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),1998/03 - 2004/04,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6 Dualfuel,Z 16 SE,62 kW / 86 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),2000/07 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6 Dualfuel,"X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1999/09 - 2004/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.6 Dualfuel,X 16 SZR,55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),1998/02 - 2000/12,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.7 CDTI 16V,Z 17 DTL,59 kW / 80 HP,1686 ccm,4 cylinders,16 valves,Diesel,2003/04 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.7 DTI 16V,Y 17 DT,55 kW / 75 HP,1686 ccm,4 cylinders,16 valves,Diesel,2000/02 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.7 TD,X 17 DTL,50 kW / 68 HP,1700 ccm,4 cylinders,8 valves,Diesel,1998/02 - 2000/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.8 16V,X 18 XE1,85 kW / 116 HP,1796 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2000/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.8 16V,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2000/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.8 16V Dualfuel,Z 18 XE,87 kW / 118 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 1.8 16V Dualfuel,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/07 - 2003/12,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 2.0 DI,"X 20 DTL, Y 20 DTL",60 kW / 82 HP,1995 ccm,4 cylinders,16 valves,Diesel,1998/03 - 2004/04,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 2.0 DTI 16V,Y 20 DTH,74 kW / 101 HP,1995 ccm,4 cylinders,16 valves,Diesel,1998/03 - 2004/04,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Estate (T98) 2.2 16V,Z 22 SE,108 kW / 147 HP,2198 ccm,4 cylinders,16 valves,Petrol,2001/03 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.4 16V Dualfuel (F08, F48)","X 14 XE, Z 14 XE",66 kW / 90 HP,1389 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1999/09 - 2003/06,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.4 16V (F08, F48)","X 14 XE, Z 14 XE",66 kW / 90 HP,1389 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 16V (F08, F48)","X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 Dualfuel (F08),Z 16 SE,62 kW / 86 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),2000/07 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 Dualfuel (F08, F48)",Z 16 SE,63 kW / 85 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),2002/09 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 Dualfuel (F08, F48)","X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1999/09 - 2004/08,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 Dualfuel (F08, F48)",X 16 SZR,55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),1998/02 - 2000/12,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 (F08, F48)",X 16 SZR,55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol,1998/02 - 2000/09,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 (F08, F48)",Z 16 SE,62 kW / 84 HP,1598 ccm,4 cylinders,8 valves,Petrol,2000/09 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.6 (F08, F48)",Z 16 XEP,76 kW / 103 HP,1598 ccm,4 cylinders,16 valves,Petrol,2002/12 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.7 CDTI 16V (F08, F48)",Z 17 DTL,59 kW / 80 HP,1686 ccm,4 cylinders,16 valves,Diesel,2003/04 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.7 DTI 16V (F08, F48)",Y 17 DT,55 kW / 75 HP,1686 ccm,4 cylinders,16 valves,Diesel,2000/02 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.7 TD (F08, F48)",X 17 DTL,50 kW / 68 HP,1700 ccm,4 cylinders,8 valves,Diesel,1998/02 - 2000/08,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.8 16V Dualfuel (F08, F48)",Z 18 XE,87 kW / 118 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/09 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.8 16V Dualfuel (F08, F48)",Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/07 - 2003/12,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.8 16V (F08, F48)",X 18 XE1,85 kW / 116 HP,1796 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2000/09,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 1.8 16V (F08, F48)",Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2000/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 2.0 16V (F08),X 20 XEV,100 kW / 136 HP,1998 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 2.0 DI (F48),"X 20 DTL, Y 20 DTL",60 kW / 82 HP,1995 ccm,4 cylinders,16 valves,Diesel,1998/02 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 2.0 DTI 16V (F48),Y 20 DTH,74 kW / 101 HP,1995 ccm,4 cylinders,16 valves,Diesel,1999/08 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 2.0 (F08),Z 20 LET,147 kW / 199 HP,1998 ccm,4 cylinders,16 valves,Petrol,2002/08 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 2.0 SRI Turbo (F08),Z 20 LET,141 kW / 192 HP,1998 ccm,4 cylinders,16 valves,Petrol,2001/11 - 2005/05,VAUXHALL
"VAUXHALL ASTRA Mk IV (G) Hatchback (T98) 2.2 16V (F08, F48)",Z 22 SE,108 kW / 147 HP,2198 ccm,4 cylinders,16 valves,Petrol,2001/03 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.4 16V,"X 14 XE, Z 14 XE",66 kW / 90 HP,1389 ccm,4 cylinders,16 valves,Petrol,1998/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6,X 16 SZR,55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol,1998/09 - 2000/09,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6,Z 16 SE,62 kW / 84 HP,1598 ccm,4 cylinders,8 valves,Petrol,2000/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6 16V,"X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol,1998/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6 Dualfuel,Z 16 SE,63 kW / 85 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),2002/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6 Dualfuel,Z 16 SE,62 kW / 86 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),2000/07 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6 Dualfuel,"X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1999/09 - 2004/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.6 Dualfuel,,55 kW / 75 HP,1598 ccm,4 cylinders,8 valves,Petrol/Liquified Petroleum Gas (LPG),1998/02 - 2000/12,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.7 CDTI 16V,Z 17 DTL,59 kW / 80 HP,1686 ccm,4 cylinders,16 valves,Diesel,2003/04 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.7 DTI 16V,Y 17 DT,55 kW / 75 HP,1686 ccm,4 cylinders,16 valves,Diesel,2000/02 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.7 TD,X 17 DTL,50 kW / 68 HP,1700 ccm,4 cylinders,8 valves,Diesel,1998/09 - 2000/08,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.8 16V,X 18 XE1,85 kW / 116 HP,1796 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2004/07,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.8 16V,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,1998/02 - 2004/07,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.8 16V Dualfuel,Z 18 XE,87 kW / 118 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1998/02 - 2004/07,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 1.8 16V Dualfuel,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2002/07 - 2003/12,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 2.0 16V,X 20 XEV,100 kW / 136 HP,1998 ccm,4 cylinders,16 valves,Petrol,1998/09 - 2005/05,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 2.0 DI,"X 20 DTL, Y 20 DTL",60 kW / 82 HP,1995 ccm,4 cylinders,16 valves,Diesel,1998/02 - 2004/07,VAUXHALL
VAUXHALL ASTRA Mk IV (G) Saloon (T98) 2.0 DTI 16V,Y 20 DTH,74 kW / 101 HP,1995 ccm,4 cylinders,16 valves,Diesel,1998/02 - 2004/07,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.3 CDTI (L48),Z 13 DTH,66 kW / 90 HP,1248 ccm,4 cylinders,16 valves,Diesel,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.4 (L48),Z 14 XEP,66 kW / 90 HP,1364 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.6 (L48),"Z 16 XE1, Z 16 XEP",77 kW / 105 HP,1598 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.6 (L48),"A 16 XER, Z 16 XER",85 kW / 115 HP,1598 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.6 Turbo (L48),"A 16 LET, Z 16 LET",132 kW / 180 HP,1598 ccm,4 cylinders,16 valves,Petrol,2006/09 - 2009/09,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.7 CDTi (L48),"A 17 DTJ, Z 17 DTJ",81 kW / 110 HP,1686 ccm,4 cylinders,16 valves,Diesel,2004/01 - 2011/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.7 CDTI (L48),Z 17 DTL,59 kW / 80 HP,1686 ccm,4 cylinders,16 valves,Diesel,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.7 CDTI (L48),Z 17 DTH,74 kW / 100 HP,1686 ccm,4 cylinders,16 valves,Diesel,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.8 (L48),Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.8 (L48),"A 18 XER, Z 18 XER",103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.9 CDTI 16V (L48),Z 19 DTJ,88 kW / 120 HP,1910 ccm,4 cylinders,16 valves,Diesel,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.9 CDTI (L48),Z 19 DTH,110 kW / 150 HP,1910 ccm,4 cylinders,16 valves,Diesel,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 1.9 CDTI (L48),Z 19 DT,88 kW / 120 HP,1910 ccm,4 cylinders,8 valves,Diesel,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 2.0 Turbo (L48),Z 20 LEL,125 kW / 170 HP,1998 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 2.0 Turbo (L48),Z 20 LER,147 kW / 200 HP,1998 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) (A04) 2.0 Turbo (L48),Z 20 LEH,177 kW / 240 HP,1998 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.3 CDTi (L35),Z 13 DTH,66 kW / 90 HP,1248 ccm,4 cylinders,16 valves,Diesel,2004/08 - 2009/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.4 (L35),Z 14 XEP,66 kW / 90 HP,1364 ccm,4 cylinders,16 valves,Petrol,2004/08 - 2009/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.6 (L35),"Z 16 XE1, Z 16 XEP",77 kW / 105 HP,1598 ccm,4 cylinders,16 valves,Petrol,2004/08 - 2009/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.6 (L35),"A 16 LET, Z 16 LET",132 kW / 180 HP,1598 ccm,4 cylinders,16 valves,Petrol,2004/08 - 2009/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.6 (L35),Z 16 XER,85 kW / 115 HP,1598 ccm,4 cylinders,16 valves,Petrol,2004/08 - 2011/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.7 CDTi (L35),Z 17 DTH,74 kW / 100 HP,1686 ccm,4 cylinders,16 valves,Diesel,2004/08 - 2009/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.7 CDTi (L35),"A 17 DTJ, Z 17 DTJ",81 kW / 110 HP,1686 ccm,4 cylinders,16 valves,Diesel,2004/08 - 2012/10,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.7 CDTI (L35),Z 17 DTL,59 kW / 80 HP,1686 ccm,4 cylinders,16 valves,Diesel,2004/08 - 2009/05,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.8 (L35),Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2004/10 - 2009/03,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.8 (L35),"A 18 XER, Z 18 XER",103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2005/12 - 2010/10,VAUXHALL
VAUXHALL ASTRA Mk V (H) Estate (A04) 1.9 CDTi 16V (L35),Z 19 DTJ,88 kW / 120 HP,1910 ccm,4 cylinders,16 valves,Diesel,2004/08 - 2009/03,VAUXHALL
