Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
PORSCHE 911 (991) 3.0 Carrera GTS,MDC.JA,331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2017/03 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.0 Carrera S,"DCHA, MDC.HA",309 kW / 420 HP,2981 ccm,6 cylinders,24 valves,Petrol,2015/11 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.0 Carrera T,"DCKA, MDC.KA",272 kW / 370 HP,2981 ccm,6 cylinders,24 valves,Petrol,2018/01 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.4 Carrera,"MA1.04, MAB.04",257 kW / 350 HP,3436 ccm,6 cylinders,24 valves,Petrol,2011/12 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.4 Carrera 4,"MA1.04, MAB.04",257 kW / 350 HP,3436 ccm,6 cylinders,24 valves,Petrol,2012/11 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.8 Carrera 4S,"MA1.03, MAB.03",294 kW / 400 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/11 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.8 Carrera 4S / 4 GTS,MA1.03,316 kW / 430 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/11 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.8 Carrera S,"MA1.03, MAB.03",294 kW / 400 HP,3800 ccm,6 cylinders,24 valves,Petrol,2011/05 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.8 Carrera S / GTS,MA1.03,316 kW / 430 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/07 - 2019/12,PORSCHE
PORSCHE 911 (991) 3.8 GT2 RS,MDH.NA,515 kW / 700 HP,3800 ccm,6 cylinders,24 valves,Petrol,2017/07 - 2020/05,PORSCHE
PORSCHE 911 (991) 3.8 GT3,MA1.75,350 kW / 475 HP,3799 ccm,6 cylinders,24 valves,Petrol,2013/08 - 2017/05,PORSCHE
PORSCHE 911 (991) 3.8 Turbo,MA1.71,383 kW / 520 HP,3800 ccm,6 cylinders,24 valves,Petrol,2013/09 - 2020/05,PORSCHE
PORSCHE 911 (991) 3.8 Turbo,MDA.BA,397 kW / 540 HP,3800 ccm,6 cylinders,24 valves,Petrol,2016/01 - 2020/05,PORSCHE
PORSCHE 911 (991) 3.8 Turbo S,MA1.71,412 kW / 560 HP,3800 ccm,6 cylinders,24 valves,Petrol,2013/09 - 2020/05,PORSCHE
PORSCHE 911 (991) 3.8 Turbo S,MDB.CA,427 kW / 580 HP,3800 ccm,6 cylinders,24 valves,Petrol,2016/01 - 2020/05,PORSCHE
PORSCHE 911 (991) 3.8 Turbo S,MDB.CA,446 kW / 607 HP,3800 ccm,6 cylinders,24 valves,Petrol,2017/06 - 2020/05,PORSCHE
PORSCHE 911 (991) 4.0 GT3,"MA1.77, MDG.GA",368 kW / 500 HP,3996 ccm,6 cylinders,24 valves,Petrol,2017/05 - 2020/12,PORSCHE
PORSCHE 911 (991) 4.0 GT3 RS,"MA1.77, MDG.GB",383 kW / 520 HP,3996 ccm,6 cylinders,24 valves,Petrol,2018/05 - 2020/12,PORSCHE
PORSCHE 911 (991) 4.0 GT3 RS / R,"MA1.76, MDG.GA",368 kW / 500 HP,3996 ccm,6 cylinders,24 valves,Petrol,2015/04 - 2020/12,PORSCHE
PORSCHE 911 (992) 3.0 Carrera 4 (992410),"DKCA, DRTA",283 kW / 385 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 (992) 3.0 Carrera 4 GTS (992440),DKKB,353 kW / 480 HP,2981 ccm,6 cylinders,24 valves,Petrol,2021/01 - X,PORSCHE
PORSCHE 911 (992) 3.0 Carrera 4 S (992420),"DKKA, DRVA",331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 (992) 3.0 Carrera (992110),"DKCA, DRTA",283 kW / 385 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 (992) 3.0 Carrera GTS (992140),DKKB,353 kW / 480 HP,2981 ccm,6 cylinders,24 valves,Petrol,2021/01 - X,PORSCHE
PORSCHE 911 (992) 3.0 Carrera S (992120),"DKKA, DRVA",331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 (992) 3.0 Carrera T (992150),DRTA,283 kW / 385 HP,2981 ccm,6 cylinders,24 valves,Petrol,2022/04 - X,PORSCHE
PORSCHE 911 (992) 3.8 Sport Classic (992130),DKEB,405 kW / 551 HP,3745 ccm,6 cylinders,24 valves,Petrol,2021/01 - X,PORSCHE
PORSCHE 911 (992) 3.8 Turbo (992430),DKE,427 kW / 581 HP,3745 ccm,6 cylinders,24 valves,Petrol,2020/03 - X,PORSCHE
PORSCHE 911 (992) 3.8 Turbo S (992450),DKH,478 kW / 650 HP,3745 ccm,6 cylinders,24 valves,Petrol,2020/03 - X,PORSCHE
PORSCHE 911 (992) GT3 (992810),DRMA,375 kW / 510 HP,3996 ccm,6 cylinders,24 valves,Petrol,2021/05 - X,PORSCHE
PORSCHE 911 (992) GT3 RS (992850),"DVYA, DVZA",386 kW / 525 HP,3996 ccm,6 cylinders,24 valves,Petrol,2022/09 - X,PORSCHE
PORSCHE 911 (992) S/T (992880),"DVYA, DVZA",386 kW / 525 HP,3996 ccm,6 cylinders,24 valves,Petrol,2023/06 - X,PORSCHE
PORSCHE 911 (993) 3.6 Carrera,"M 64.05, M 64.06, M 64.07, M 64.08",200 kW / 272 HP,3600 ccm,6 cylinders,12 valves,Petrol,1993/10 - 1995/08,PORSCHE
PORSCHE 911 (993) 3.6 Carrera,"M 64.21, M 64.22, M 64.23, M 64.24",210 kW / 286 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.6 Carrera 4,"M 64.05, M 64.07",200 kW / 272 HP,3600 ccm,6 cylinders,12 valves,Petrol,1994/07 - 1995/08,PORSCHE
PORSCHE 911 (993) 3.6 Carrera 4,"M 64.21, M 64.23",210 kW / 286 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.6 Turbo 4,M 64.60,300 kW / 408 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/03 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.6 Turbo GT2,M 64.60R,316 kW / 430 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/03 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.6 Turbo GT2 4,M 64.60R,316 kW / 430 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.6 Turbo GT2 4,M 64.60RS,331 kW / 450 HP,3600 ccm,6 cylinders,12 valves,Petrol,1997/06 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.8 Carrera,"M 64.05S, M 64.06S",210 kW / 286 HP,3746 ccm,6 cylinders,12 valves,Petrol,1995/06 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.8 Carrera,M 64.21S,221 kW / 301 HP,3800 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.8 Carrera 4,"M 64.05S, M 64.06S",210 kW / 286 HP,3746 ccm,6 cylinders,12 valves,Petrol,1995/06 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.8 Carrera 4,M 64.21S,221 kW / 300 HP,3800 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 (993) 3.8 Carrera RS,M 64.20,221 kW / 300 HP,3746 ccm,6 cylinders,12 valves,Petrol,1995/06 - 1997/09,PORSCHE
PORSCHE 911 (996) 3.4 Carrera,"M 96.01, M 96.02, M 96.04",221 kW / 301 HP,3387 ccm,6 cylinders,24 valves,Petrol,1997/08 - 2001/07,PORSCHE
PORSCHE 911 (996) 3.4 Carrera,"M 96.01, M 96.02",235 kW / 320 HP,3387 ccm,6 cylinders,24 valves,Petrol,1997/08 - 1999/07,PORSCHE
PORSCHE 911 (996) 3.4 Carrera 4,"M 96.01, M 96.02, M 96.04",221 kW / 301 HP,3387 ccm,6 cylinders,24 valves,Petrol,1997/08 - 2001/07,PORSCHE
PORSCHE 911 (996) 3.4 Carrera 4,"M 96.01, M 96.02",235 kW / 320 HP,3387 ccm,6 cylinders,24 valves,Petrol,1997/09 - 1999/07,PORSCHE
PORSCHE 911 (996) 3.6 Carrera,M 96.03,235 kW / 320 HP,3596 ccm,6 cylinders,24 valves,Petrol,2001/10 - 2004/08,PORSCHE
PORSCHE 911 (996) 3.6 Carrera 4,M 96.03,235 kW / 320 HP,3596 ccm,6 cylinders,24 valves,Petrol,2001/10 - 2004/08,PORSCHE
PORSCHE 911 (996) 3.6 Carrera 4S,M 96.03,254 kW / 345 HP,3596 ccm,6 cylinders,24 valves,Petrol,2003/02 - 2004/07,PORSCHE
PORSCHE 911 (996) 3.6 Carrera S,M 96.03,254 kW / 345 HP,3596 ccm,6 cylinders,24 valves,Petrol,2003/02 - 2005/08,PORSCHE
PORSCHE 911 (996) 3.6 GT2,M 96.70,340 kW / 462 HP,3600 ccm,6 cylinders,24 valves,Petrol,2001/04 - 2005/08,PORSCHE
PORSCHE 911 (996) 3.6 GT2,M 96.70,355 kW / 483 HP,3600 ccm,6 cylinders,24 valves,Petrol,2003/10 - 2005/08,PORSCHE
PORSCHE 911 (996) 3.6 GT3,M 96.76,265 kW / 360 HP,3600 ccm,6 cylinders,24 valves,Petrol,1999/03 - 2002/07,PORSCHE
PORSCHE 911 (996) 3.6 GT3,M 96.79,280 kW / 381 HP,3600 ccm,6 cylinders,24 valves,Petrol,2003/03 - 2005/09,PORSCHE
PORSCHE 911 (996) 3.6 Turbo 4,M 96.70,309 kW / 420 HP,3600 ccm,6 cylinders,24 valves,Petrol,2000/06 - 2005/08,PORSCHE
PORSCHE 911 (996) 3.6 Turbo 4S,M 96.70,331 kW / 450 HP,3600 ccm,6 cylinders,24 valves,Petrol,2003/02 - 2005/08,PORSCHE
PORSCHE 911 (997) 3.6 Carrera,M 96.05,239 kW / 325 HP,3596 ccm,6 cylinders,24 valves,Petrol,2004/07 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.6 Carrera,MA1.02,254 kW / 345 HP,3614 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2011/12,PORSCHE
PORSCHE 911 (997) 3.6 Carrera,M 96.05,235 kW / 320 HP,3596 ccm,6 cylinders,24 valves,Petrol,2004/08 - 2005/07,PORSCHE
PORSCHE 911 (997) 3.6 Carrera 4,M 96.05,239 kW / 325 HP,3596 ccm,6 cylinders,24 valves,Petrol,2004/07 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.6 Carrera 4,MA1.02,254 kW / 345 HP,3614 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2012/12,PORSCHE
PORSCHE 911 (997) 3.6 GT 2,M 97.70S,390 kW / 530 HP,3600 ccm,6 cylinders,24 valves,Petrol,2007/09 - 2012/12,PORSCHE
PORSCHE 911 (997) 3.6 GT2 RS,M 97.70,456 kW / 620 HP,3600 ccm,6 cylinders,24 valves,Petrol,2010/05 - 2012/12,PORSCHE
PORSCHE 911 (997) 3.6 GT3,M 97.76,305 kW / 415 HP,3600 ccm,6 cylinders,24 valves,Petrol,2006/03 - 2009/12,PORSCHE
PORSCHE 911 (997) 3.6 Turbo,M 97.70,353 kW / 480 HP,3600 ccm,6 cylinders,24 valves,Petrol,2006/03 - 2009/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera 4S,M 97.01,261 kW / 355 HP,3824 ccm,6 cylinders,24 valves,Petrol,2004/07 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera 4S,M 97.01S,280 kW / 381 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/08 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera 4S,MA1.01,283 kW / 385 HP,3800 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2012/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera 4S,M 97.01,264 kW / 359 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/09 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera 4S / 4 GTS,MA1.01,300 kW / 408 HP,3800 ccm,6 cylinders,24 valves,Petrol,2009/06 - 2012/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera S,M 97.01,261 kW / 355 HP,3824 ccm,6 cylinders,24 valves,Petrol,2004/07 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera S,M 97.01S,280 kW / 381 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/08 - 2008/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera S,MA1.01,283 kW / 385 HP,3800 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2011/12,PORSCHE
PORSCHE 911 (997) 3.8 Carrera S / GTS,MA1.01,300 kW / 408 HP,3800 ccm,6 cylinders,24 valves,Petrol,2009/06 - 2011/12,PORSCHE
PORSCHE 911 (997) 3.8 GT3,M 97.77,320 kW / 435 HP,3797 ccm,6 cylinders,24 valves,Petrol,2009/05 - 2011/12,PORSCHE
PORSCHE 911 (997) 3.8 GT3 RS,M 97.77R,331 kW / 450 HP,3797 ccm,6 cylinders,24 valves,Petrol,2009/08 - 2011/12,PORSCHE
PORSCHE 911 (997) 3.8 Turbo,MA1.70,368 kW / 500 HP,3800 ccm,6 cylinders,24 valves,Petrol,2009/09 - 2012/12,PORSCHE
PORSCHE 911 (997) 3.8 Turbo S,MA1.70,390 kW / 530 HP,3800 ccm,6 cylinders,24 valves,Petrol,2010/02 - 2012/12,PORSCHE
PORSCHE 911 (997) 4.0 GT3 RS,M 97.74,368 kW / 500 HP,3996 ccm,6 cylinders,24 valves,Petrol,2011/07 - 2012/12,PORSCHE
PORSCHE 911 Convertible 3.0 SC,930.1,150 kW / 204 HP,2993 ccm,6 cylinders,12 valves,Petrol,1982/08 - 1983/07,PORSCHE
PORSCHE 911 Convertible 3.2 Carrera Speedster,930.25,160 kW / 218 HP,3164 ccm,6 cylinders,12 valves,Petrol,1986/08 - 1989/08,PORSCHE
PORSCHE 911 Convertible 3.2 Carrera Speedster,930.2,170 kW / 231 HP,3164 ccm,6 cylinders,12 valves,Petrol,1986/08 - 1989/08,PORSCHE
PORSCHE 911 Convertible 3.2 SC Carrera,930.21,152 kW / 207 HP,3164 ccm,6 cylinders,12 valves,Petrol,1984/10 - 1989/08,PORSCHE
PORSCHE 911 Convertible 3.2 SC Carrera,930.2,170 kW / 231 HP,3164 ccm,6 cylinders,12 valves,Petrol,1983/08 - 1984/08,PORSCHE
PORSCHE 911 Convertible 3.3 Turbo,930.66,221 kW / 301 HP,3299 ccm,6 cylinders,12 valves,Petrol,1986/09 - 1989/08,PORSCHE
PORSCHE 911 Convertible (964) 3.6 Carrera,"M 64.01, M 64.02",184 kW / 250 HP,3600 ccm,6 cylinders,12 valves,Petrol,1989/07 - 1994/05,PORSCHE
PORSCHE 911 Convertible (964) 3.6 Carrera 4,M 64.01,184 kW / 250 HP,3600 ccm,6 cylinders,12 valves,Petrol,1989/05 - 1994/05,PORSCHE
PORSCHE 911 Convertible (991) 3.0 Carrera,"DCKA, MDC.KA",272 kW / 370 HP,2981 ccm,6 cylinders,24 valves,Petrol,2015/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.0 Carrera 4,"DCKA, MDC.KA",272 kW / 370 HP,2981 ccm,6 cylinders,24 valves,Petrol,2015/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.0 Carrera 4 GTS,MDC.JA,331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2017/03 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.0 Carrera 4S,"DCHA, MDC.HA",309 kW / 420 HP,2981 ccm,6 cylinders,24 valves,Petrol,2015/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.0 Carrera GTS,MDC.JA,331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2017/03 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.0 Carrera S,"DCHA, MDC.HA",309 kW / 420 HP,2981 ccm,6 cylinders,24 valves,Petrol,2015/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.4 Carrera,"MA1.04, MAB.04",257 kW / 350 HP,3436 ccm,6 cylinders,24 valves,Petrol,2012/03 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.4 Carrera 4,"MA1.04, MAB.04",257 kW / 350 HP,3436 ccm,6 cylinders,24 valves,Petrol,2012/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Carrera 4S,"MA1.03, MAB.03",294 kW / 400 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Carrera 4S / 4 GTS,MA1.03,316 kW / 430 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/11 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Carrera S,"MA1.03, MAB.03",294 kW / 400 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/03 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Carrera S / GTS,MA1.03,316 kW / 430 HP,3800 ccm,6 cylinders,24 valves,Petrol,2012/07 - 2019/12,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Turbo,MA1.71,383 kW / 520 HP,3800 ccm,6 cylinders,24 valves,Petrol,2013/12 - 2020/05,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Turbo,MDA.BA,397 kW / 540 HP,3800 ccm,6 cylinders,24 valves,Petrol,2016/01 - 2020/05,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Turbo S,MA1.71,412 kW / 560 HP,3800 ccm,6 cylinders,24 valves,Petrol,2013/12 - 2020/05,PORSCHE
PORSCHE 911 Convertible (991) 3.8 Turbo S,MDB.CA,427 kW / 580 HP,3800 ccm,6 cylinders,24 valves,Petrol,2016/01 - 2020/05,PORSCHE
PORSCHE 911 Convertible (992) 3.0 Carrera 4 (992610),"DKCA, DRTA",283 kW / 385 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.0 Carrera 4 GTS (992640),DKKB,353 kW / 480 HP,2981 ccm,6 cylinders,24 valves,Petrol,2021/01 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.0 Carrera 4 S (992620),"DKKA, DRVA",331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.0 Carrera (992310),DRTA,283 kW / 385 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.0 Carrera GTS (992340),DKKB,353 kW / 480 HP,2981 ccm,6 cylinders,24 valves,Petrol,2021/01 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.0 Carrera S (992320),"DKKA, DRVA",331 kW / 450 HP,2981 ccm,6 cylinders,24 valves,Petrol,2019/01 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.8 Turbo (992630),DKE,427 kW / 581 HP,3745 ccm,6 cylinders,24 valves,Petrol,2020/03 - X,PORSCHE
PORSCHE 911 Convertible (992) 3.8 Turbo S (992650),DKH,478 kW / 650 HP,3745 ccm,6 cylinders,24 valves,Petrol,2020/03 - X,PORSCHE
PORSCHE 911 Convertible (993) 3.6 Carrera,"M 64.05, M 64.06, M 64.07, M 64.08",200 kW / 272 HP,3600 ccm,6 cylinders,12 valves,Petrol,1994/07 - 1995/08,PORSCHE
PORSCHE 911 Convertible (993) 3.6 Carrera,"M 64.21, M 64.22, M 64.23, M 64.24",210 kW / 286 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 Convertible (993) 3.6 Carrera 4,"M 64.05, M 64.07",200 kW / 272 HP,3600 ccm,6 cylinders,12 valves,Petrol,1994/07 - 1995/08,PORSCHE
PORSCHE 911 Convertible (993) 3.6 Carrera 4,"M 64.21, M 64.23",210 kW / 286 HP,3600 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 Convertible (993) 3.8 Carrera,"M 64.05S, M 64.06S",210 kW / 286 HP,3746 ccm,6 cylinders,12 valves,Petrol,1995/06 - 1997/09,PORSCHE
PORSCHE 911 Convertible (993) 3.8 Carrera,M 64.21S,221 kW / 301 HP,3800 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 Convertible (993) 3.8 Carrera 4,"M 64.05S, M 64.06S",210 kW / 286 HP,3746 ccm,6 cylinders,12 valves,Petrol,1995/06 - 1997/09,PORSCHE
PORSCHE 911 Convertible (993) 3.8 Carrera 4,M 64.21S,221 kW / 301 HP,3800 ccm,6 cylinders,12 valves,Petrol,1995/08 - 1997/09,PORSCHE
PORSCHE 911 Convertible (996) 3.4 Carrera,"M 96.01, M 96.04",221 kW / 301 HP,3387 ccm,6 cylinders,24 valves,Petrol,1998/02 - 2001/09,PORSCHE
PORSCHE 911 Convertible (996) 3.4 Carrera,"M 96.01, M 96.02",235 kW / 320 HP,3387 ccm,6 cylinders,24 valves,Petrol,1997/08 - 1999/07,PORSCHE
PORSCHE 911 Convertible (996) 3.4 Carrera 4,"M 96.01, M 96.02",235 kW / 320 HP,3387 ccm,6 cylinders,24 valves,Petrol,1997/08 - 1999/07,PORSCHE
PORSCHE 911 Convertible (996) 3.4 Carrera 4,"M 96.02, M 96.04",221 kW / 301 HP,3387 ccm,6 cylinders,24 valves,Petrol,1998/02 - 2001/09,PORSCHE
PORSCHE 911 Convertible (996) 3.6 Carrera,M 96.03,235 kW / 320 HP,3596 ccm,6 cylinders,24 valves,Petrol,2001/10 - 2005/08,PORSCHE
PORSCHE 911 Convertible (996) 3.6 Carrera 4,M 96.03,235 kW / 320 HP,3596 ccm,6 cylinders,24 valves,Petrol,2001/10 - 2005/08,PORSCHE
PORSCHE 911 Convertible (996) 3.6 Carrera 4S,M 96.03,254 kW / 345 HP,3596 ccm,6 cylinders,24 valves,Petrol,2002/06 - 2005/08,PORSCHE
PORSCHE 911 Convertible (996) 3.6 Carrera S,M 96.03,254 kW / 345 HP,3596 ccm,6 cylinders,24 valves,Petrol,2002/06 - 2005/08,PORSCHE
PORSCHE 911 Convertible (996) 3.6 S,M 96.70,331 kW / 450 HP,3600 ccm,6 cylinders,24 valves,Petrol,2004/08 - 2005/08,PORSCHE
PORSCHE 911 Convertible (996) 3.6 Turbo 4,M 96.70,309 kW / 420 HP,3600 ccm,6 cylinders,24 valves,Petrol,2003/10 - 2005/08,PORSCHE
PORSCHE 911 Convertible (996) 3.6 Turbo 4S,M 96.70,331 kW / 450 HP,3600 ccm,6 cylinders,24 valves,Petrol,2003/10 - 2005/08,PORSCHE
PORSCHE 911 Convertible (997) 3.6 Carrera,M 96.05,239 kW / 325 HP,3596 ccm,6 cylinders,24 valves,Petrol,2005/04 - 2008/12,PORSCHE
PORSCHE 911 Convertible (997) 3.6 Carrera,MA1.02,254 kW / 345 HP,3614 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2011/12,PORSCHE
PORSCHE 911 Convertible (997) 3.6 Carrera,M 96.05,235 kW / 320 HP,3596 ccm,6 cylinders,24 valves,Petrol,2005/04 - 2005/07,PORSCHE
PORSCHE 911 Convertible (997) 3.6 Carrera 4,M 96.05,239 kW / 325 HP,3596 ccm,6 cylinders,24 valves,Petrol,2005/04 - 2008/12,PORSCHE
PORSCHE 911 Convertible (997) 3.6 Carrera 4,MA1.02,254 kW / 345 HP,3614 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2012/12,PORSCHE
PORSCHE 911 Convertible (997) 3.6 Turbo,M 97.70,353 kW / 480 HP,3600 ccm,6 cylinders,24 valves,Petrol,2007/09 - 2009/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera 4S,M 97.01,261 kW / 355 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/04 - 2008/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera 4S,M 97.01S,280 kW / 381 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/08 - 2008/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera 4S,MA1.01,283 kW / 385 HP,3800 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2012/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera 4S,M 97.01,264 kW / 359 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/04 - 2010/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera 4S / 4 GTS,MA1.01,300 kW / 408 HP,3800 ccm,6 cylinders,24 valves,Petrol,2009/06 - 2012/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera S,M 97.01,261 kW / 355 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/04 - 2008/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera S,M 97.01S,280 kW / 381 HP,3824 ccm,6 cylinders,24 valves,Petrol,2005/08 - 2008/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera S,MA1.01,283 kW / 385 HP,3800 ccm,6 cylinders,24 valves,Petrol,2008/06 - 2011/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Carrera S / GTS,MA1.01,300 kW / 408 HP,3800 ccm,6 cylinders,24 valves,Petrol,2009/06 - 2011/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Turbo,MA1.70,368 kW / 500 HP,3800 ccm,6 cylinders,24 valves,Petrol,2009/09 - 2012/12,PORSCHE
PORSCHE 911 Convertible (997) 3.8 Turbo S,MA1.70,390 kW / 530 HP,3800 ccm,6 cylinders,24 valves,Petrol,2010/02 - 2012/12,PORSCHE
PORSCHE 911 Speedster (964) 3.6 Carrera,"M 64.01, M 64.02",184 kW / 250 HP,3600 ccm,6 cylinders,12 valves,Petrol,1992/08 - 1994/06,PORSCHE
"PORSCHE 911 Speedster (991) 4.0 (991890, 991891)",MA1.77,375 kW / 510 HP,3996 ccm,6 cylinders,24 valves,Petrol,2018/06 - 2020/12,PORSCHE
"PORSCHE 911 Speedster (997) 3.8 (997.720, 997.721)",MA1.01,300 kW / 408 HP,3800 ccm,6 cylinders,24 valves,Petrol,2010/08 - 2011/05,PORSCHE
PORSCHE 911 Targa 2.0 E,"901.09, 901.11",103 kW / 140 HP,1991 ccm,6 cylinders,12 valves,Petrol,1968/09 - 1972/02,PORSCHE
PORSCHE 911 Targa 2.0 L,"901.05, 901.06, 901.07, 901.14, 901.17",96 kW / 131 HP,1991 ccm,6 cylinders,12 valves,Petrol,1967/01 - 1968/11,PORSCHE
PORSCHE 911 Targa 2.0 S,"901.02, 901.08",118 kW / 160 HP,1991 ccm,6 cylinders,12 valves,Petrol,1966/07 - 1968/11,PORSCHE
PORSCHE 911 Targa 2.0 S,901.10,125 kW / 170 HP,1991 ccm,6 cylinders,12 valves,Petrol,1966/07 - 1972/02,PORSCHE
PORSCHE 911 Targa 2.0 T,"901.03, 901.13",81 kW / 110 HP,1991 ccm,6 cylinders,12 valves,Petrol,1967/06 - 1972/02,PORSCHE
PORSCHE 911 Targa 2.2 E,"911.01, 911.04",114 kW / 155 HP,2195 ccm,6 cylinders,12 valves,Petrol,1969/09 - 1972/02,PORSCHE
